,country,co2_gdp_2019_1,co2_gdp_2019_1_ci,co2_gdp_2020_1,co2_gdp_2020_1_ci,co2_gdp_2021_1,co2_gdp_2021_1_ci,co2_gdp_2019_2,co2_gdp_2019_2_ci,co2_gdp_2020_2,co2_gdp_2020_2_ci,co2_gdp_2021_2,co2_gdp_2021_2_ci,co2,gdp,co2_2019_1,co2_2019_1_ci,co2_2020_1,co2_2020_1_ci,co2_2021_1,co2_2021_1_ci,co2_2019_2,co2_2019_2_ci,co2_2020_2,co2_2020_2_ci,co2_2021_2,co2_2021_2_ci,imf region,gdp_2019,gdp_2020,gdp_2021,co2_change_2020_1,co2_change_2020_2,co2_change_2021_1,co2_change_2021_2
106,Mexico,0.36141661956008764,0.011101305104329329,0.3624065741012168,0.02036392036096618,0.3351004355761598,0.012109251440041213,0.3549333482389905,0.011596872646225442,0.3440475713396687,0.013281777856111399,0.33316179444034333,0.015010334845470985,477.3222187992782,1312830960705.81,474.004448944244,14.55956290815978,443.93280798256944,24.944945796850497,422.79845508088835,15.278323324864354,465.5015210665686,15.209508723869751,421.4438019045022,16.26961915160371,420.35245862680983,18.938639611137106,Mexico,1311518129745.1042,1224957933181.9272,1261706671177.385,-6.34,-9.46,-4.76,-0.26
107,Mongolia,2.324042057697623,1.1075473399303946,1.9291510300403134,1.334661670613131,2.557209118333938,1.4736388445150619,2.3272099454366497,1.282994780477852,2.292705751663391,1.4694006034810112,2.258201557890146,1.6606357461577441,28.112741589751614,13346709757.725534,32.724322123323454,15.595129097886513,27.435588404137285,18.98100650676112,39.45881441081827,22.738868423939014,32.76892844982218,18.065565698278984,32.60591335512001,20.897207906554375,34.845001738873,25.6243094246046,Emerging Developing Asia,14080778794.400438,14221586582.344442,15430421441.843718,-16.16,-0.5,43.82,6.87
108,Montenegro,0.3504039370712974,0.0878234796899966,0.22243491027372952,0.17980486324461442,0.33157063650673,0.10116118879128261,0.40750086904569827,0.08759983372024549,0.3940970314798946,0.10032718019714543,0.3806931939140945,0.11338426114128836,2.008386243233916,5130691534.688429,1.8355686184399198,0.46005768265198593,1.1046200794716379,0.8929176723304586,1.7157490470291406,0.523469795436651,2.1346672456339517,0.4588861275400576,1.9571005904475227,0.49822852728538103,1.9699391705795086,0.5867194394860719,Emerging Developing Europe,5238436056.916885,4966037381.957207,5174610951.99941,-39.82,-8.32,55.32,0.66
109,Morocco,0.5188947379794312,0.022624188309156912,0.514913284254862,0.049065559975422834,0.5003418872585504,0.02745973075429925,0.5173761857221102,0.01718751812343966,0.5096303925355166,0.019684686085345404,0.5018845993489229,0.022246549571100338,66.30976674752198,123009160840.189,64.59475195863845,2.816378207623004,62.304344264493224,5.936917212502502,62.96285823809561,3.4555234705860047,64.40571456970704,2.1395928474653307,61.6651160401322,2.381840779995877,63.15699261924952,2.79949846815073,Middle East Central Asia,124485270770.27127,120999683188.70367,125839670516.25183,-3.55,-4.26,1.06,2.42
110,Mozambique,0.5445860531021283,0.13303570035161194,0.5185519622189634,0.31457437283251344,0.6383097509678202,0.17475970054048018,0.5545686843827156,0.11878568865748962,0.588961225454824,0.13604401612089057,0.6233537665269466,0.1537494647042611,8.286042828584158,17445070420.668007,9.794852649921161,2.392762493090757,9.177381227103819,5.567366732944725,11.760037293975863,3.219723014921811,9.974398934470445,2.136463669408972,10.423490966752526,2.407719747631517,11.484492490647826,2.832636405929023,Sub-Saharan Africa,17985867603.708714,17698093722.049374,18423715564.653397,-6.3,4.5,28.14,10.18
111,Myanmar,0.3319672245720421,0.058296477584268036,0.3889730504424775,0.11927153859862472,0.3115257268882564,0.11467169300886876,0.3313552336262475,0.057768311076691115,0.3419733593885823,0.06616144699070914,0.3525914851509171,0.0747720285603567,26.334639389843495,84424613687.35434,29.567645949382538,5.192348767351535,34.99148938182894,10.729506251604352,30.406509731488633,11.192545746474224,29.513137159748837,5.145306050051691,30.763460759818226,5.951794262425899,34.41473849229479,7.298133726461544,Emerging Developing Asia,89067967440.15883,89958647114.56044,97605132119.29808,18.34,4.24,-13.1,11.87
112,Namibia,0.26519239206981216,0.045651131428659175,0.290910452655807,0.05180471214746801,0.2591921681705427,0.06313460158902345,0.27664477519612696,0.04637092473036675,0.2788146177448505,0.05310813872312717,0.28098446029357493,0.060019897478268414,4.272434612996705,14798546957.54592,4.046120390900743,0.6965130948875886,4.36749246818986,0.7777537316216948,4.050843292410537,0.986713368583076,4.220852857884907,0.7074951986068615,4.185895459942875,0.7973223160436689,4.391429047743822,0.9380345124897324,Sub-Saharan Africa,15257301913.229841,15013185082.618164,15628725671.005507,7.94,-0.83,-7.25,4.91
113,Nauru,0.20944670276695818,0.09331651065218324,0.15465939882217794,0.10967962111243781,0.05502559494872732,0.11885060316305363,0.1932531490825795,0.11103973536063631,0.12432920533399283,0.12717265621945864,0.05540526158540615,0.14372354166138018,0.05024945770385736,138601888.56381804,0.030626342527598133,0.013645206064160044,0.0228412201169755,0.016198280785095234,0.008817337539208357,0.01904469884975566,0.028258440262606876,0.01623678446307435,0.018361837480485192,0.0187817789005434,0.008878175570875122,0.023030354880118818,Emerging Developing Asia,146224992.43482798,147687242.35917628,160240657.9597063,-25.42,-35.02,-61.4,-51.65
114,Nepal,0.4445944969053961,0.061212966131191315,0.46711370530345625,0.09861316494813394,0.47362499970225236,0.08847794569489664,0.4445643418140932,0.05601974111359914,0.46086803958968403,0.0641588279637445,0.47717173736527485,0.07250877867864725,9.447826974200163,22960342684.661724,10.769484314919117,1.4827715664681653,11.428120444900516,2.4126098499892974,12.5723526771598,2.3486427830586143,10.768753863271465,1.3569752379933546,11.275317777744336,1.5696709500248918,12.666500656639172,1.9247420180758315,Emerging Developing Asia,24223161532.318115,24465393147.6413,26544951565.190815,6.12,4.7,10.01,12.34
115,Netherlands,0.16552145233417653,0.010662815896335609,0.14520456367023152,0.03496188898324734,0.16220552112828232,0.010386582699524943,0.16983820437452923,0.008348267176146368,0.1659329539100849,0.009561183734568157,0.16202770344564055,0.01080552399909332,161.62396039368716,948100838891.5527,158.8142001463319,10.230737792617118,128.87154709138684,31.029277652325558,150.72631806281095,9.651529471158787,162.95602897184608,8.009979102351128,147.26834985986312,8.485714971721713,150.56108444804477,10.040822505878923,EU,959478048958.2515,887517195286.3824,929230503464.8425,-18.85,-9.63,16.96,2.24
116,New Zealand,0.17970789737443252,0.015291325311884069,0.1601869063235288,0.04810624520792267,0.1721061826126349,0.010685991773546233,0.18479222343802348,0.007901440363505208,0.1787491502139833,0.009049437624473078,0.1727060769899431,0.010227176691082696,34.765784374085754,185636072876.15836,33.927392895089504,2.886878146829445,28.850856719669622,8.664293603447973,32.39249961746066,2.0112350363139853,34.887272402258766,1.4917278292517586,32.19405530668424,1.6298712191241767,32.505407114986234,1.9248803966515848,Other Advanced,188791886115.05307,180107459353.7606,188212295024.67978,-14.96,-7.72,12.28,0.97
117,Nicaragua,0.4331494560325257,0.05028946540368984,0.44548080492272635,0.07325896901452844,0.3995849488758248,0.062074165265916026,0.4223618222329506,0.04970744310622327,0.4141047272060945,0.056929418583054614,0.40584763217923836,0.0643384978085344,5.57139682987535,12028689521.628439,5.215430543400577,0.6055212819152094,5.084985580842217,0.8362218910214588,4.752669016262812,0.7383109969474256,5.085539684654815,0.5985133154388084,4.726840177023677,0.6498265905548458,4.827157459780362,0.7652430001374713,Latin America,12040718211.150066,11414600864.170263,11894014100.465414,-2.5,-7.05,-6.54,2.12
118,Niger,0.2705747277889271,0.03991467394633669,0.2582045168236003,0.05958858291561797,0.2869599498150059,0.04838695281566646,0.28455576224398094,0.03923878439017284,0.291571720107493,0.04493977242930547,0.29858767797100505,0.050788459146807186,2.319109209290731,9055399305.707,2.526117230428724,0.372648053374155,2.372057457489286,0.5474247477350516,2.744311380466162,0.46274354788435634,2.656645799466702,0.36633786961218806,2.67859323912006,0.41284995181409645,2.8555119390390455,0.48571010178520446,Sub-Saharan Africa,9336116684.183916,9186738817.236973,9563395108.743689,-6.1,0.83,15.69,6.6
119,Nigeria,0.2673769091517487,0.07395116984929256,0.25772055470413463,0.074347940070766,0.26502681081992796,0.10740066677122517,0.2632110910814278,0.05424522783006025,0.2605795390675034,0.06212649632104744,0.257947987053579,0.07021194923270327,127.29419288129557,469376777277.1979,128.26152319857763,35.474602938893895,119.42594278779005,34.45232704653532,125.75909059845071,50.96318421909989,126.26316749627473,26.02160212641495,120.7507765923845,28.788993581675808,122.40008538456838,33.31659486575017,Nigeria,479703066377.29626,463393162120.46826,474514598011.3594,-6.89,-4.37,5.3,1.37
120,Norway,0.08793718436395587,0.003131147883606175,0.08033888406667455,0.010816153399120523,0.08632434192520076,0.00437678071489174,0.08863167827191276,0.003063516765015012,0.08679178576083357,0.0035086139489964863,0.08495189324975438,0.003965242514094705,44.3263160810082,489331167946.41644,43.761922017956344,1.558215111163225,38.141520458455744,5.135054350667525,42.8274062801196,2.1714172583913958,44.10753677082547,1.524558498671243,41.20508656151373,1.6657422152566874,42.146504280624654,1.9672440978175674,Other Advanced,497649797801.5055,474757907102.6362,496122012922.25476,-12.84,-6.58,12.29,2.28
121,Occupied Palestinian Territory,0.27215124271720886,0.03459594699444085,0.2781833241772641,0.03982927063140365,0.27985571313864155,0.056920268312523004,0.27270274348883206,0.030686107005092222,0.27749693431278466,0.035144479804380124,0.28229112513673904,0.03971835815562358,3.2095166489429157,12246606690.1641,3.3729243805546085,0.42876715138565813,3.351148245426978,0.47980514571754984,3.506146546433716,0.7131203430789527,3.3797594417504726,0.3803102915437777,3.342879618265979,0.42336959694192194,3.5366583815165415,0.49760779480091555,Middle East Central Asia,12393565970.446072,12046546123.273577,12528407968.204523,-0.65,-1.09,4.63,5.8
122,Oman,0.9089990919767296,0.11152191064637706,0.9201549417229002,0.1520298656207999,0.921479864806191,0.15242166340524377,0.9083255162453767,0.10100509916755052,0.9161484058210956,0.11568009155589498,0.9239712953968144,0.1307352771608924,67.29107994129909,76290247074.12225,70.17993850086216,8.610130526798976,69.05207947202861,11.408924613623077,71.9175672379951,11.895859741633313,70.12793459478651,7.798172418893513,68.7514131136206,8.681093273805114,72.1120127531531,10.203329931223077,Middle East Central Asia,77205730039.01172,75043969597.91937,78045728381.83617,-1.61,-1.96,4.15,4.89
123,Pakistan,0.8941136140793793,0.02946920472660408,1.0666634994758308,0.12503960878282172,0.807301321150958,0.03386093420706848,0.8560997498893048,0.03392215194952641,0.850875805505142,0.03885068848624218,0.8456518611209791,0.043906911369220536,223.54039915895157,254200233910.83896,239.7845037831452,7.903088065075962,288.9197386516084,33.86861096154981,237.25489455259083,9.951268707570991,229.58989828987998,9.09728500314671,230.4708237155655,10.523216337107332,248.52559742181217,12.903644963918572,Emerging Developing Asia,268181246775.93512,270863059243.69446,293886419279.40845,20.49,0.38,-17.88,7.83
124,Palau,1.0292956936459894,0.07633327287877978,1.026347286528845,0.08687595897154476,1.0076586590411984,0.10290946873477547,1.0324244313377378,0.06808758011871863,1.023134829365329,0.077979998701457,1.0138452273929168,0.08812870569255515,0.2357859169180999,219543819.2715144,0.23840416066861508,0.01768021566989363,0.24009846690217623,0.02032332021870458,0.2557633006620893,0.026120418017379566,0.23912883491718925,0.015770358790350745,0.2393469610034685,0.0182422444946244,0.2573335716335239,0.022368773839003157,Emerging Developing Asia,231618729.33144766,233934916.62476215,253819384.5378669,0.71,0.09,6.52,7.51
125,Panama,0.20370701243386027,0.025939131387583164,0.18694749221691634,0.04110329700564255,0.18768371936168504,0.025520271759262414,0.2096238739930527,0.018795788514999662,0.19897505043395114,0.021526621469617813,0.18832622687485312,0.024328203637433876,10.938202162018921,48969369026.56985,9.98537926903893,1.2714931200443877,8.687334953040692,1.9100449250638323,9.087851948502713,1.2357196043562544,10.275413991187321,0.9213383218403179,9.24624818402076,1.0003288564946318,9.118962868380745,1.1779983558614366,Latin America,49018338395.59642,46469384799.0254,48421098960.584465,-13.0,-10.02,4.61,-1.38
126,Papua New Guinea,0.3589877820967051,0.04459037923573761,0.36855970391972676,0.04986816139994482,0.3543535943377535,0.06404391179319291,0.3637205269113206,0.041496819911852945,0.3652844857696258,0.047525877072085554,0.36684844462793054,0.05371113238045777,7.837881634907987,20800889833.73338,7.877964898937589,0.9785331422639538,8.168900338671937,1.1052972862103283,8.521623213608157,1.540151120654231,7.981824694130078,0.9106451723057467,8.096307132276776,1.0533819871811025,8.822103885978148,1.2916647095901204,Emerging Developing Asia,21944938774.58872,22164388162.3346,24048361156.133045,3.69,1.43,4.32,8.96
127,Paraguay,0.19981509606729794,0.021761831407146853,0.20503081729595937,0.03286339159614668,0.20135357334428428,0.02419879307598699,0.1972250715379582,0.01741568352729264,0.19923547338122471,0.019946001553814957,0.20124587522449033,0.022541873941410412,7.431206238738435,37538303678.710724,7.508220475520751,0.8177191382023495,7.303586901437004,1.1706563899218383,7.473845544389353,0.8982112351258117,7.410898123075769,0.6544089722368509,7.097145750476363,0.7105144368331793,7.469848003648495,0.8367096809905166,Latin America,37575841982.38943,35621898199.305176,37118017923.675995,-2.73,-4.23,2.33,5.25
128,Peru,0.2345336717045575,0.05867448171157383,0.22037236088804218,0.10557655682638069,0.21121922895337314,0.06488074567749319,0.23555263855205766,0.044021489318725376,0.22311695038083101,0.05041735473534115,0.21068126220960437,0.056978921406297706,55.531425334498884,206444599748.4603,48.466628192566745,12.125142922286607,43.17208923979856,20.682995429062878,43.116858802580374,13.244314754127531,48.67719875575885,9.097086741478115,43.70976856597091,9.877021460847073,43.0070419253647,11.631290016407517,Latin America,206651044348.20877,195905190042.10184,204133208023.87018,-10.92,-10.2,-0.13,-1.61
129,Philippines,0.4279060121572115,0.019939511334676474,0.4344793890101689,0.04204626349273649,0.4300826477846979,0.02026709055852771,0.42570290479848616,0.014402959917485747,0.4277305641313607,0.016495560478260785,0.4297582234642352,0.018642375209463324,135.06905693321502,322300707148.3007,144.53430200622003,6.734991496318959,145.87407141262736,14.116802312180653,155.66092505953964,7.335320503758607,143.79015591971645,4.864904206423134,143.6081904819682,5.538293939970553,155.5435053261578,6.74728307537949,ASEAN-5,337771141091.4192,335744514244.87067,361932586355.97064,0.93,-0.13,6.71,8.31
130,Bolivia,0.6795191592916878,0.12377874276726997,0.5500509593356965,0.24919951277413543,0.7853473748565359,0.06328554744662429,0.7963656660384126,0.05864069358171675,0.7986289181914099,0.06716057761751293,0.8008921703444063,0.0759011910432672,22.262021148938338,29058495427.578846,19.765550187612956,3.600420854764906,15.167655819194401,6.871676843603553,22.5655048395808,1.8183932014074597,23.16432925332325,1.7057143366406824,22.022193312801942,1.851953002956283,23.012155798178462,2.1808803959262875,Latin America,29087553923.00642,27575001119.010086,28733151166.008507,-23.26,-4.93,48.77,4.5
131,Poland,0.49737324611072514,0.04284367286667501,0.4417864883492623,0.1303305766550989,0.4748271656179934,0.03381677264688138,0.511136984998636,0.025336467830397225,0.4931913381442854,0.029017593591547097,0.47524569128993477,0.03279408833191738,343.53796664219374,632697244055.3176,318.4629222660763,27.432358632928302,261.6559513558938,77.19061565887542,294.44245309916016,20.96993225121198,327.2757012843018,16.222677130833198,292.10139328799323,17.186188933991243,294.7019827437436,20.33576112485673,EU,640289610983.9814,592267890160.1829,620104480997.7115,-17.84,-10.75,12.53,0.89
132,Portugal,0.2108687547907041,0.018384193172718166,0.20683669604072735,0.05262225599481882,0.20753773758848593,0.01985197040007025,0.2114104916726114,0.014003456127153036,0.2094863229649322,0.016038012934358636,0.20756215425725255,0.018125280140082717,50.92539193771019,246707408374.23932,52.64715860953578,4.589942852524995,47.76744675626034,12.152731403773055,50.18202657881883,4.80014920579687,52.78241291771774,3.4962134458452354,48.37935903028442,3.703863693352278,50.18793045892877,4.3826404793025455,EU,249667897274.7302,230942804979.12543,241797116813.1443,-9.27,-8.34,5.05,3.74
133,Qatar,0.5962088701780682,0.0753515594205143,0.607482422267496,0.07672205473796478,0.5707120519915436,0.12838613493129125,0.6133221207554751,0.0649274762695955,0.6143505173937864,0.0743607645677049,0.6153789140320982,0.08403844632968249,105.622894565984,175970440575.36182,106.17411921089544,13.418762874579679,105.15264824936004,13.280264480273209,102.73936613337001,23.112023089622124,109.2216825696037,11.562420403862355,106.34148658358258,12.87153509883495,110.78027761789087,15.128569085961317,Middle East Central Asia,178082085862.26617,173095787458.1227,180019618956.44766,-0.96,-2.64,-2.3,4.17
134,Cameroon,0.23420549935733304,0.0517946181284728,0.3030121447320997,0.1279480138161806,0.21727153241089162,0.05376800730140685,0.20372176056669566,0.04281312471516727,0.2005180172063019,0.04903342729869195,0.19731427384590816,0.055414882732280596,8.137208104913078,37842105126.00729,9.137576830730076,2.020777923088622,11.632929254692225,4.912047978532185,8.683256068531813,2.1488382325663546,7.948247348494609,1.6703630679977912,7.698080585233264,1.8824406902405986,7.885664296509294,2.214655603671404,Sub-Saharan Africa,39015210384.913506,38390967018.7549,39964996666.52384,27.31,-3.15,-25.36,2.44
135,South Korea,0.45866123446862705,0.018810146131678918,0.4260575418516947,0.04850437250387146,0.46210184243282604,0.025157420101560635,0.46362199797653325,0.019266665216632173,0.45887966144436554,0.02206591166782723,0.4541373249121978,0.024937679758857356,658.7877447714678,1381859694254.888,644.5801662742861,26.43486348971259,571.2175400629317,65.03006195722234,647.4217238131407,35.246473381484925,651.5517817640452,27.07643318336125,615.222324796687,29.58388138691759,636.2631410310463,34.93860905721549,Other Advanced,1405351309057.221,1340705148840.5884,1401036880538.415,-11.38,-5.58,13.34,3.42
136,Moldova,0.49523649277336534,0.03172758928693786,0.4751647786733924,0.05016151463347568,0.45389784956896734,0.03917695716497732,0.4950170133225882,0.027324221987160613,0.4743979426216143,0.0312941477926737,0.45377887192064037,0.03536692468131086,5.127170150299585,9462747944.278585,4.78471036410528,0.30653501408822614,4.3520672020055065,0.4594327956056756,4.33188776232907,0.3738950987968249,4.782589870930472,0.2639920321722141,4.345043697360284,0.2866252726126871,4.330752269355777,0.33753309993354724,Emerging Developing Europe,9661465651.108435,9159069437.250795,9543750353.61533,-9.04,-9.15,-0.46,-0.33
137,Sudan,0.27300092035237905,0.020763840649467236,0.2756289842128653,0.027897960409544398,0.28635310112436435,0.027396169773265533,0.2724593970374123,0.01912085702009475,0.2787481831951677,0.02189891905394742,0.2850369693529231,0.024748953891114478,21.046124536401365,77568023687.23228,21.832602254081966,1.6605389959192007,21.69009103215013,2.195376159812782,23.457898911648364,2.244280151268594,21.78929520906644,1.5291452700527928,21.935550376952847,1.7232931766674333,23.350082073179873,2.0274215863814615,Sub-Saharan Africa,79972632421.53648,78693070302.7919,81919486185.20636,-0.65,0.67,8.15,6.45
138,Romania,0.26807754030103764,0.05942805079187918,0.1875276872703066,0.12762364282092975,0.23009344114464877,0.05720036445477489,0.3092266257211804,0.03408790287809954,0.2864083755129272,0.039040521304173736,0.26359012530467396,0.04412144997944878,74.0607156562495,224574666260.11426,60.92586523467711,13.50618708915229,39.42288524190986,26.829596729531406,50.64469139298151,12.590079886531854,70.27779986531625,7.74714276530467,60.2100131693769,8.207268022989583,58.01747535211306,9.711346863708815,EU,227269562255.2356,210224345086.09293,220104889305.13928,-35.29,-14.33,28.47,-3.64
139,Russian Federation,0.9503873664880147,0.045589323726126674,0.930936660997976,0.06985437807813122,0.9355406457891328,0.059863993846574814,0.951346993781172,0.0423617519552959,0.9420874138869593,0.04851647476263954,0.93282783399275,0.05483065140817067,1710.6882355116336,1722191113636.313,1658.0264098798891,79.53420406439619,1534.7679850878337,115.16386407814944,1607.1372882035896,102.83856416571547,1659.700556077324,73.9034482015575,1553.151425401905,79.98560518091242,1602.4770299737959,94.1919357659055,Russia,1744579598113.5845,1648627720217.3374,1717870084466.4656,-7.43,-6.42,4.72,3.18
140,Rwanda,0.1237375850092577,0.009391773842436696,0.13176510966790134,0.017616958990110648,0.12623758458574164,0.009164038943352604,0.11835655085190888,0.005801921867451779,0.12021922547960173,0.006644880885792653,0.12208190010729414,0.00750967891380562,1.1224090621834035,10143180577.474907,1.294000541707609,0.09821559422546663,1.355902148108511,0.18128374497645594,1.3522821849996054,0.09816701298907801,1.2377277357203615,0.0606742893751007,1.2370915675824192,0.06837779962904915,1.307765663987854,0.08044517837957385,Sub-Saharan Africa,10457619175.37663,10290297268.570602,10712199456.581999,4.78,-0.05,-0.27,5.71
141,Saint Lucia,0.27629815644542843,0.009164870942632186,0.2786299124030511,0.018625505844492518,0.27256144920724057,0.01106763676303335,0.2751552959465262,0.007591136619099492,0.27433220665422375,0.008694049967251927,0.2735091173619211,0.00982553710695705,0.42065400672667835,1543377586.7772293,0.42685881430766837,0.014159001254962977,0.4080772109359206,0.027278637859586695,0.4159553863891686,0.016890294425614648,0.4250931851635708,0.01172770610619811,0.4017828552428111,0.012733175816534648,0.4174016205304801,0.01499472906272199,Latin America,1544920964.3640063,1464585074.217078,1526097647.3341954,-4.4,-5.48,1.93,3.89
142,Samoa,0.35737674615388376,0.013321167982839888,0.3652647240907692,0.015131758429300313,0.37357758330369534,0.01808073649078118,0.357290904001637,0.011589723056626644,0.36535376994387647,0.013273589505333694,0.37341663588611596,0.015001080821750667,0.25897797431988023,735260787.1720599,0.2772171886172692,0.010333231742255373,0.2861692530733485,0.011855084057674124,0.317559993771401,0.015369547917245222,0.27715060084857185,0.00899014968709616,0.28623901668202006,0.010399288362156882,0.31742318026007615,0.012751683573173066,Emerging Developing Asia,775700130.4665233,783457131.7711883,850050987.9717394,3.23,3.28,10.97,10.89
143,Sao Tome and Principe,0.4484113130682705,0.03296563088360671,0.44333318987093384,0.06870209282987927,0.4345219897787379,0.042049147504618634,0.4481772672322428,0.029361368375329766,0.44144459822614834,0.03362727040363189,0.43471192922005386,0.0380036915362264,0.12372764273849651,273778984.7921349,0.12657132747703456,0.009305081161992822,0.1231357381531547,0.019081997708623125,0.12563665399281373,0.01215799043546832,0.12650526426387923,0.008287719920308753,0.12261118205953525,0.009339970157507088,0.1256915726308333,0.0109882969246684,Sub-Saharan Africa,282266133.32069105,277749875.18755996,289137620.0702499,-2.71,-3.08,2.03,2.51
144,Saudi Arabia,0.9021233647829157,0.06168241193981261,0.9084899285929532,0.07696245481497888,0.8850866366182067,0.07956827617556328,0.8966515496190617,0.058821913482050237,0.8941269333348076,0.06736812688813298,0.8916023170505536,0.07613575181386445,621.3020735256857,701624288707.3279,634.8505191345007,43.407712038232475,624.6262460644695,52.91502715218927,626.1829958958748,56.29313503619974,630.9998432369567,41.39469585686922,614.7510636018173,46.318510396369135,630.7927234916004,53.864685323630745,Saudi Arabia,703729161573.4497,687543390857.2605,707482149192.1208,-1.61,-2.58,0.25,2.61
145,Senegal,0.5346409603190325,0.20534362284431507,0.5549273718149075,0.3953822160283014,0.5639845481192907,0.22367178722332287,0.5292259822373531,0.07924072526276166,0.5437915318920297,0.09075358005555179,0.5583570815467063,0.10256470480182395,11.710903461880969,24519087346.98373,13.515284565903086,5.190918209630485,13.803658660173681,9.83501882869478,14.604140399871994,5.791885956791823,13.378398365398818,2.0031404823448287,13.526657847099695,2.2574691840816667,14.458419542455479,2.6558694808079064,Sub-Saharan Africa,25279179054.740227,24874712189.864384,25894575389.64882,2.13,1.11,5.8,6.89
146,Serbia,0.8703389163520325,0.08517003948725854,0.6644708212062336,0.22632375292117418,0.8585548486305891,0.09832510414568008,0.9153646829178257,0.09602022942559396,0.896337654593971,0.10997097198782646,0.8773106262701091,0.12428314422231868,45.444066923268686,48082123894.71614,42.72654622216647,4.18115467494986,30.923855638984545,10.532897517309282,41.63451278005576,4.768149421883979,44.93694433285339,4.713810555560927,41.714722979305925,5.117947024456122,42.5440500857713,6.026951178160618,Emerging Developing Europe,49091848496.505165,46539072374.686905,48493713414.42376,-27.62,-7.17,34.64,1.99
147,Seychelles,0.47500144883096074,0.11062097011735517,0.5913386110784858,0.18101868368631902,0.4594653580360221,0.1364428377801326,0.42997907446093286,0.13740575286269635,0.43069726506653305,0.15736938236227233,0.431415455672133,0.17785022075130413,0.6552441588942223,1391950573.6386175,0.6816750738939925,0.1587522694184636,0.835052566085965,0.25562361985137055,0.6754311413956601,0.2005760391839436,0.6170634175483007,0.19719113903054905,0.6082045881361873,0.22222750908368674,0.6341967431144448,0.2614464300703723,Sub-Saharan Africa,1435101041.4214146,1412139424.758672,1470037141.173777,22.5,-1.44,-19.12,4.27
148,Sierra Leone,0.3144309676911797,0.024969715362475664,0.3217157721412958,0.028424973204761617,0.3308306439229701,0.03264579728301298,0.3139724613921899,0.02281176133645968,0.32194522350418353,0.026126073452666376,0.3299179856161807,0.02952625130230896,1.0781764093666664,3617187416.2550225,1.1726137675414408,0.0931200645427118,1.1805846379429377,0.10430973426053437,1.2638083917523417,0.12471043211862813,1.170903850726797,0.0850723629463693,1.1814266443897379,0.09587357425062826,1.2603219395505574,0.11279343331186405,Sub-Saharan Africa,3729320226.158928,3669651102.5403857,3820106797.74454,0.68,0.9,7.05,6.68
149,Singapore,0.10099473152232565,0.04724451650141129,0.09373410001532687,0.053465301649721596,0.06515883449173793,0.06965123469001323,0.10482496910951511,0.041857779943247034,0.08988563569801045,0.04793928084868911,0.07494630228650934,0.0541783385916702,40.86161873441777,328440881504.009,34.762996983579114,16.261848116960024,32.07026067452612,18.292661482516753,24.032388959909664,25.68931099927206,36.08138791034172,14.407700837194206,30.7535439851594,16.401984263095144,27.642279081660707,19.982476918027118,ASEAN-5,344206043816.20135,342140807553.3042,368827790542.462,-7.75,-14.77,-25.06,-10.12
150,Slovakia,0.29616271777605657,0.02435342468166596,0.2874884432894843,0.052011168024151594,0.267059888615285,0.026995349971603882,0.2941904865711038,0.019060680015726306,0.2803717424471053,0.021829998955544938,0.2665529983231032,0.0246710641864612,36.02829118210617,112203779442.84917,33.629343179713906,2.7653368471596025,30.196049059683506,5.462938834474429,29.36872389137573,2.9686935907068883,33.405395883041514,2.1643445005534607,29.44855380275876,2.2928911920494786,29.31298088514782,2.713090595354639,EU,113550224796.16336,105033957936.4511,109970553959.4643,-10.21,-11.84,-2.74,-0.46
151,Slovenia,0.2512886739548938,0.027998916050298445,0.24817983807127064,0.06408674183488061,0.22920826731541252,0.028560757540345122,0.24756476219463863,0.017874083679139452,0.23712104919340504,0.02047100248916761,0.22667733619217145,0.023135201123927057,14.431778043953589,55340225435.03652,14.073248328326436,1.5680599220741005,12.856704616126827,3.319948614618819,12.431975026188631,1.5491004256927325,13.864693226617979,1.0010256900912637,12.283815282650849,1.0604795064925618,12.29470042922203,1.2548249064800303,EU,56004308140.25695,51803985029.737686,54238772326.13535,-8.64,-11.4,-3.3,0.09
152,Solomon Islands,0.1645368368068167,0.016643220864471175,0.15889644279856294,0.019402982905480787,0.1394740907878127,0.022819877749193584,0.16648727330967006,0.01716321786141406,0.1556866574482747,0.019656855247533467,0.14488604158687934,0.02221509668890234,0.17780577341364914,967931656.4369066,0.16801973571005316,0.016995522858481476,0.1638825458835356,0.020011840292208666,0.15607804063053424,0.025536512096293096,0.170011458852959,0.017526527098577244,0.16057203882824694,0.020273679040844175,0.1621342670732807,0.0248597337615677,Emerging Developing Asia,1021167897.5409362,1031379576.5163459,1119046840.520235,-2.46,-5.55,-4.76,0.97
153,South Africa,1.0515427962968358,0.04733654238055185,1.170754643601986,0.11896203191794408,0.9026466403844007,0.07279179776478761,1.0263714698110107,0.07076933320002765,0.9997734684544213,0.08105138266683443,0.9731754670978319,0.09159981492670322,467.56213242683634,429511487805.3924,452.5530103503536,20.3722519229247,474.63449407617736,48.22828091454744,380.5787345648345,30.690869539186043,441.72001371361364,30.457034076926906,405.317183223551,32.85896171027782,410.31547807003307,38.620806959777624,South Africa,430370510781.0032,405409021155.70496,421625382001.9331,4.88,-8.24,-19.82,1.23
